dataset,embedding,classifier,task,task_group,mode,metric,mean,ci_low,ci_high,fold_sd,draw_sd,delta_vs_per_radiograph_pp,n_radiographs,n_patients
mimic,biomedclip,random_forest,age_decile,demographic,patient_balanced,precision,0.4254018092624337,0.4232457100132774,0.42755790851159003,0.0030140189199368596,,0.12168139610104767,39483,9238
mimic,biomedclip,random_forest,age_decile,demographic,patient_balanced,recall,0.35065428586127884,0.3499813958338496,0.3513271758887081,0.0009406353972351779,,3.349413663804085,39483,9238
mimic,biomedclip,random_forest,age_decile,demographic,patient_balanced,f1,0.3162052145840025,0.31491232256083035,0.3174981066071747,0.0018073384241477331,,3.284019066751137,39483,9238
mimic,biomedclip,random_forest,age_decile,demographic,patient_balanced,roc,0.7464940392224938,0.7460513414734666,0.746936736971521,0.0006188487806873564,,3.5059400549153796,39483,9238
mimic,biomedclip,xgboost,age_decile,demographic,per_radiograph,accuracy,0.5165007724843604,0.5147709604759214,0.5182305844927995,0.0024181104480275376,,0.0,39483,9238
mimic,biomedclip,xgboost,age_decile,demographic,per_radiograph,precision,0.5080317423727811,0.50515097060893,0.5109125141366323,0.0040270412429598305,,0.0,39483,9238
mimic,biomedclip,xgboost,age_decile,demographic,per_radiograph,recall,0.42831954446667353,0.4262519074286838,0.43038718150466326,0.00289035727576167,,0.0,39483,9238
mimic,biomedclip,xgboost,age_decile,demographic,per_radiograph,f1,0.44708745086458046,0.4448385511570579,0.449336350572103,0.0031437450155254736,,0.0,39483,9238
mimic,biomedclip,xgboost,age_decile,demographic,per_radiograph,roc,0.7503012032178964,0.7493949316632204,0.7512074747725724,0.0012668802762502522,,0.0,39483,9238
mimic,biomedclip,xgboost,age_decile,demographic,one_per_patient,accuracy,0.5260125027062135,0.5240133760993022,0.5280116293131247,0.002794586296960784,0.002138478277687317,0.9511730221853032,39483,9238
mimic,biomedclip,xgboost,age_decile,demographic,one_per_patient,precision,0.5563047651983978,0.5537439587676998,0.5588655716290958,0.003579760549260345,0.0029150826601463983,4.8273022825616625,39483,9238
mimic,biomedclip,xgboost,age_decile,demographic,one_per_patient,recall,0.4745362431118461,0.4722871479896162,0.47678533823407604,0.003144018186450007,0.002088765780011379,4.6216698645172585,39483,9238
mimic,biomedclip,xgboost,age_decile,demographic,one_per_patient,f1,0.49203691636773694,0.4896234590595669,0.494450373675907,0.003373780679220006,0.002307292016528812,4.494946550315648,39483,9238
mimic,biomedclip,xgboost,age_decile,demographic,one_per_patient,roc,0.7867211642162824,0.7859647562772683,0.7874775721552965,0.0010573853871852354,0.0013769100085536837,3.641996099838596,39483,9238
mimic,biomedclip,xgboost,age_decile,demographic,patient_balanced,accuracy,0.5259575304802018,0.5240032281849515,0.5279118327754521,0.0027319262299567355,,0.9456757995841336,39483,9238
mimic,biomedclip,xgboost,age_decile,demographic,patient_balanced,precision,0.55627135910123,0.5537622519791744,0.5587804662232857,0.003507489899170022,,4.82396167284489,39483,9238
mimic,biomedclip,xgboost,age_decile,demographic,patient_balanced,recall,0.47439255441780803,0.4721618020121293,0.47662330682348675,0.003118376836799704,,4.60730099511345,39483,9238
mimic,biomedclip,xgboost,age_decile,demographic,patient_balanced,f1,0.49191502452141406,0.48950674628299906,0.49432330275982905,0.003366540838922546,,4.4827573656833595,39483,9238
mimic,biomedclip,xgboost,age_decile,demographic,patient_balanced,roc,0.7866773500968895,0.7859324134767283,0.7874222867170508,0.0010413495891706001,,3.6376146878993154,39483,9238
mimic,biomedclip,mlp,age_decile,demographic,per_radiograph,accuracy,0.5435275941544463,0.5424442910730457,0.5446108972358469,0.0015143532862157323,,0.0,39483,9238
mimic,biomedclip,mlp,age_decile,demographic,per_radiograph,precision,0.5563470361938857,0.5538020679238962,0.5588920044638752,0.003557620327259476,,0.0,39483,9238
mimic,biomedclip,mlp,age_decile,demographic,per_radiograph,recall,0.45264520419229726,0.45009007199051004,0.45520033639408447,0.003571828524192464,,0.0,39483,9238
mimic,biomedclip,mlp,age_decile,demographic,per_radiograph,f1,0.47576351919214616,0.47274237301195465,0.47878466537233766,0.004223271146054668,,0.0,39483,9238
mimic,biomedclip,mlp,age_decile,demographic,per_radiograph,roc,0.7777224406892181,0.777394585402202,0.7780502959762343,0.0004583100886727767,,0.0,39483,9238
mimic,biomedclip,mlp,age_decile,demographic,one_per_patient,accuracy,0.5555501731976618,0.554320211508533,0.5567801348867906,0.0017193678831260828,0.00226436447177233,1.2022579043215464,39483,9238
mimic,biomedclip,mlp,age_decile,demographic,one_per_patient,precision,0.596691658395803,0.5943908184997064,0.5989924982918995,0.0032163523925413267,0.003333453975867089,4.034462220191726,39483,9238
mimic,biomedclip,mlp,age_decile,demographic,one_per_patient,recall,0.4997483661873038,0.49643924089043756,0.50305749148417,0.004625838192327656,0.002216067757432032,4.710316199500653,39483,9238
mimic,biomedclip,mlp,age_decile,demographic,one_per_patient,f1,0.5183323998234317,0.5140562578803357,0.5226085417665277,0.005977634251238592,0.0024942959032031205,4.256888063128556,39483,9238
mimic,biomedclip,mlp,age_decile,demographic,one_per_patient,roc,0.8136006002153462,0.8130461706354435,0.8141550297952489,0.0007750391102141355,0.0012321142592878517,3.587815952612805,39483,9238
mimic,biomedclip,mlp,age_decile,demographic,patient_balanced,accuracy,0.5553514831294573,0.554085467293499,0.5566174989654156,0.0017697681050680462,,1.1823888975010965,39483,9238
mimic,biomedclip,mlp,age_decile,demographic,patient_balanced,precision,0.596514377575066,0.5942253495765182,0.5988034055736138,0.0031998404983387347,,4.016734138118028,39483,9238
mimic,biomedclip,mlp,age_decile,demographic,patient_balanced,recall,0.49951496967411096,0.4961786687793304,0.5028512705688915,0.004663827058705876,,4.686976548181371,39483,9238
mimic,biomedclip,mlp,age_decile,demographic,patient_balanced,f1,0.5181247857182817,0.5138217395521929,0.5224278318843705,0.0060152437616348055,,4.236126652613553,39483,9238
mimic,biomedclip,mlp,age_decile,demographic,patient_balanced,roc,0.813534968898067,0.8129693899007883,0.8141005478953457,0.0007906249209927729,,3.5812528208848837,39483,9238
mimic,biomedclip,logistic_regression,insurance,demographic,per_radiograph,accuracy,0.6289263733758833,0.6283328262443726,0.629519920507394,0.0008297216767491045,,0.0,39483,9238
mimic,biomedclip,logistic_regression,insurance,demographic,per_radiograph,precision,0.5129210452808058,0.5110741826912928,0.5147679078703189,0.0025817358776476385,,0.0,39483,9238
mimic,biomedclip,logistic_regression,insurance,demographic,per_radiograph,recall,0.45029216158354596,0.4493586384470636,0.45122568472002833,0.0013049753607853054,,0.0,39483,9238
mimic,biomedclip,logistic_regression,insurance,demographic,per_radiograph,f1,0.44018303686893445,0.43853909588851975,0.44182697784934916,0.0022980710281163158,,0.0,39483,9238
mimic,biomedclip,logistic_regression,insurance,demographic,per_radiograph,roc,0.7204937510087346,0.7202793473592916,0.7207081546581776,0.00029971563515806626,,0.0,39483,9238
mimic,biomedclip,logistic_regression,insurance,demographic,one_per_patient,accuracy,0.6224620588872052,0.6214600287046005,0.6234640890698099,0.0014007416077437332,0.0018299981771051322,-0.6464314488678125,39483,9238
mimic,biomedclip,logistic_regression,insurance,demographic,one_per_patient,precision,0.5321766308499729,0.5301265985566672,0.5342266631432786,0.0028657475396471196,0.003833128975157865,1.9255585569167066,39483,9238
mimic,biomedclip,logistic_regression,insurance,demographic,one_per_patient,recall,0.49737699916524064,0.4961708382239522,0.4985831601065291,0.0016860967318432462,0.0019236575105477803,4.708483758169468,39483,9238
mimic,biomedclip,logistic_regression,insurance,demographic,one_per_patient,f1,0.48391233281059104,0.481855176161395,0.4859694894597871,0.0028757067024520297,0.0023910230133796524,4.372929594165659,39483,9238
mimic,biomedclip,logistic_regression,insurance,demographic,one_per_patient,roc,0.7522338338016505,0.7520386269316841,0.752429040671617,0.00027288038786273756,0.0014474052931636658,3.174008279291596,39483,9238
mimic,biomedclip,logistic_regression,insurance,demographic,patient_balanced,accuracy,0.6226322627104512,0.621641025185606,0.6236235002352964,0.0013856545125201804,,-0.6294110665432062,39483,9238
mimic,biomedclip,logistic_regression,insurance,demographic,patient_balanced,precision,0.5324617468979141,0.5303930666664796,0.5345304271293487,0.002891815559642262,,1.9540701617108303,39483,9238
mimic,biomedclip,logistic_regression,insurance,demographic,patient_balanced,recall,0.49756208839423105,0.4963501631423504,0.4987740136461117,0.001694154682418578,,4.726992681068509,39483,9238
mimic,biomedclip,logistic_regression,insurance,demographic,patient_balanced,f1,0.4841482911525995,0.48207553693416144,0.48622104537103755,0.002897510600773957,,4.3965254283665045,39483,9238
